order_id,order_date,region,product_category,sales_channel,unit_price,quantity,discount_pct,revenue,customer_email,customer_satisfaction
ORD-101309,2024-09-14,Middle East,Home & Garden,Wholesale,20.78,12,0,257.77,customer1309@example.com,5.0
ORD-100834,2024-09-15,Europe,Electronics,Retail Store,188.0,11,10,1922.91,customer834@example.com,4.5
ORD-100642,2024-09-15,Middle East,Groceries,Online,49.9,1,0,51.55,customer642@example.com,4.5
ORD-101126,2024-09-15,North America,Toys,Wholesale,50.52,7,5,347.1,customer1126@example.com,4.3
ORD-101400,2024-09-15,Latin America,Electronics,Retail Store,61.33,3,20,152.06,customer1400@example.com,4.5
ORD-101346,2024-09-16,Asia Pacific,Home & Garden,Retail Store,47.55,13,20,510.68,customer1346@example.com,4.9
ORD-100124,2024-09-16,Asia Pacific,Sports,Retail Store,83.87,2,0,173.2,customer124@example.com,3.0
ORD-100150,2024-09-16,North America,Electronics,Wholesale,10.57,11,10,108.02,customer150@example.com,3.8
ORD-101041,2024-09-17,Latin America,Groceries,Online,66.27,11,0,752.36,customer1041@example.com,5.0
ORD-100231,2024-09-17,North America,Groceries,Marketplace,64.65,6,0,400.35,customer231@example.com,4.4
ORD-100609,2024-09-18,Asia Pacific,Sports,Wholesale,60.2,7,20,347.82,customer609@example.com,5.0
ORD-101291,2024-09-18,Asia Pacific,Apparel,Online,100.17,8,5,785.48,customer1291@example.com,3.1
ORD-100005,2024-09-18,Latin America,Electronics,Online,97.57,11,5,1051.93,customer5@example.com,4.9
ORD-100036,2024-09-18,Middle East,Home & Garden,Retail Store,101.7,13,0,1364.09,customer36@example.com,4.1
ORD-101246,2024-09-19,North America,Home & Garden,Online,90.62,6,10,504.71,customer1246@example.com,3.2
ORD-101418,2024-09-20,Latin America,Groceries,Wholesale,97.59,7,5,669.11,customer1418@example.com,4.4
ORD-100667,2024-09-20,Asia Pacific,Home & Garden,Marketplace,10.81,14,5,148.21,customer667@example.com,3.5
ORD-101485,2024-09-21,Asia Pacific,Electronics,Online,109.94,8,10,815.96,customer1485@example.com,4.8
ORD-100828,2024-09-22,Asia Pacific,Toys,Marketplace,35.12,8,15,246.13,customer828@example.com,3.9
ORD-100426,2024-09-22,Asia Pacific,Home & Garden,Marketplace,22.15,5,15,97.0,customer426@example.com,5.0
ORD-101279,2024-09-23,Europe,Toys,Marketplace,79.06,4,0,325.86,customer1279@example.com,3.8
ORD-101324,2024-09-24,Latin America,Home & Garden,Retail Store,20.03,12,20,198.13,customer1324@example.com,4.4
ORD-101213,2024-09-24,Europe,Apparel,Online,20.37,12,0,251.87,customer1213@example.com,5.0
ORD-100491,2024-09-25,Latin America,Toys,Retail Store,23.69,3,0,73.2,customer491@example.com,5.0
ORD-100503,2024-09-25,Latin America,Sports,Retail Store,24.28,5,0,125.07,customer503@example.com,4.0
ORD-101022,2024-09-26,Latin America,Electronics,Marketplace,59.23,4,0,244.1,customer1022@example.com,4.3
ORD-100920,2024-09-29,Latin America,Toys,Retail Store,115.68,11,5,1245.8,customer920@example.com,3.6
ORD-100395,2024-09-30,Asia Pacific,Groceries,Online,63.25,11,0,717.16,customer395@example.com,3.1
ORD-101407,2024-09-30,North America,Apparel,Online,116.6,4,0,480.77,customer1407@example.com,3.8
ORD-100557,2024-09-30,Latin America,Groceries,Marketplace,41.94,13,10,505.79,customer557@example.com,3.5
ORD-101244,2024-09-30,North America,Sports,Wholesale,36.62,9,0,339.7,customer1244@example.com,4.2
ORD-100780,2024-10-02,Latin America,Electronics,Marketplace,100.71,10,0,1038.68,customer780@example.com,4.7
ORD-101200,2024-10-03,Middle East,Home & Garden,Wholesale,39.07,8,0,322.5,customer1200@example.com,3.9
ORD-100811,2024-10-03,Middle East,Sports,Wholesale,101.26,12,10,1128.29,customer811@example.com,4.6
ORD-101370,2024-10-04,Europe,Sports,Marketplace,138.07,14,5,1895.46,customer1370@example.com,4.4
ORD-100516,2024-10-05,Europe,Electronics,Marketplace,347.45,7,0,2511.62,customer516@example.com,
ORD-101140,2024-10-05,Latin America,Groceries,Wholesale,100.1,9,10,837.28,customer1140@example.com,4.3
ORD-100903,2024-10-07,Latin America,Groceries,Marketplace,182.02,6,20,903.23,customer903@example.com,4.3
ORD-100374,2024-10-08,Asia Pacific,Toys,Wholesale,105.19,3,10,293.8,customer374@example.com,
ORD-101003,2024-10-09,Middle East,Home & Garden,Wholesale,127.59,14,5,1756.65,customer1003@example.com,4.8
ORD-101374,2024-10-09,North America,Electronics,Marketplace,80.36,9,0,748.67,customer1374@example.com,4.3
ORD-101323,2024-10-09,Asia Pacific,Electronics,Wholesale,41.21,6,20,204.75,customer1323@example.com,4.2
ORD-100034,2024-10-10,North America,Sports,Marketplace,29.94,12,5,353.54,customer34@example.com,4.6
ORD-100564,2024-10-11,Europe,Home & Garden,Marketplace,84.59,1,15,74.54,customer564@example.com,4.0
ORD-101388,2024-10-12,Latin America,Toys,Online,164.5,10,15,1450.78,customer1388@example.com,
ORD-100361,2024-10-12,Europe,Electronics,Online,53.27,12,0,663.24,customer361@example.com,4.2
ORD-100357,2024-10-12,Asia Pacific,Sports,Retail Store,87.79,5,0,455.47,customer357@example.com,4.2
ORD-100047,2024-10-13,Latin America,Electronics,Online,44.21,4,5,174.46,customer47@example.com,
ORD-100388,2024-10-13,Asia Pacific,Apparel,Retail Store,78.74,8,0,654.14,customer388@example.com,3.7
ORD-100363,2024-10-14,Middle East,Toys,Wholesale,76.46,14,0,1112.73,customer363@example.com,3.8
ORD-100578,2024-10-14,North America,Home & Garden,Marketplace,97.9,2,0,2321.612657539589,customer578@example.com,4.1
ORD-101303,2024-10-15,Europe,Electronics,Wholesale,68.82,6,10,386.67,customer1303@example.com,3.7
ORD-100303,2024-10-16,Europe,Electronics,Marketplace,86.61,1,0,90.21,customer303@example.com,5.0
ORD-100827,2024-10-16,Asia Pacific,Electronics,Marketplace,8.88,7,10,58.26,customer827@example.com,4.0
ORD-101383,2024-10-16,Middle East,Sports,Marketplace,56.81,2,0,118.33,customer1383@example.com,5.0
ORD-100094,2024-10-17,Asia Pacific,Toys,Retail Store,104.67,12,0,1309.65,customer94@example.com,3.8
ORD-100739,2024-10-17,Latin America,Apparel,Wholesale,260.24,2,0,542.69,customer739@example.com,4.0
ORD-101470,2024-10-17,North America,Electronics,Marketplace,63.47,9,0,595.64,customer1470@example.com,3.8
ORD-100178,2024-10-19,Europe,Sports,Retail Store,96.59,10,0,1009.5,customer178@example.com,
ORD-100219,2024-10-20,North America,Apparel,Wholesale,36.36,11,0,418.53,customer219@example.com,2.9
ORD-100591,2024-10-20,Asia Pacific,Apparel,Online,31.73,12,20,318.7,customer591@example.com,4.4
ORD-101427,2024-10-20,Asia Pacific,Groceries,Retail Store,50.48,11,0,581.08,customer1427@example.com,2.9
ORD-101314,2024-10-20,North America,Home & Garden,Wholesale,223.32,10,10,2103.06,customer1314@example.com,4.5
ORD-101036,2024-10-21,Europe,Home & Garden,Wholesale,65.84,14,15,820.9,customer1036@example.com,4.8
ORD-101205,2024-10-21,North America,Home & Garden,Wholesale,90.84,6,5,542.48,customer1205@example.com,3.9
ORD-100344,2024-10-23,Latin America,Apparel,Wholesale,137.42,10,5,1371.47,customer344@example.com,2.6
ORD-100066,2024-10-23,Latin America,Groceries,Marketplace,130.45,3,20,328.92,customer66@example.com,5.0
ORD-101286,2024-10-24,Asia Pacific,Groceries,Marketplace,75.03,3,0,236.82,customer1286@example.com,4.8
ORD-101107,2024-10-24,Middle East,Electronics,Retail Store,241.21,11,5,2651.79,customer1107@example.com,2.7
ORD-101153,2024-10-25,Asia Pacific,Home & Garden,Online,82.49,5,15,369.38,customer1153@example.com,5.0
ORD-100201,2024-10-25,Middle East,Electronics,Retail Store,11.42,3,0,36.11,customer201@example.com,4.2
ORD-101389,2024-10-25,Europe,Toys,Online,99.08,2,0,208.78,customer1389@example.com,5.0
ORD-100842,2024-10-25,Latin America,Electronics,Online,75.35,10,0,793.9,customer842@example.com,3.7
ORD-101153,2024-10-25,Asia Pacific,Home & Garden,Online,82.49,5,15,369.38,customer1153@example.com,5.0
ORD-100839,2024-10-26,Middle East,Toys,Online,59.91,12,15,644.75,customer839@example.com,3.3
ORD-100942,2024-10-29,Latin America,Groceries,Wholesale,61.22,7,0,454.33,customer942@example.com,4.4
ORD-101353,2024-10-30,Middle East,Home & Garden,Online,24.21,2,20,41.13,customer1353@example.com,4.2
ORD-100641,2024-10-30,Europe,Sports,Marketplace,7.36,9,0,70.32,customer641@example.com,5.0
ORD-100323,2024-10-30,Europe,Groceries,Retail Store,18.38,3,5,55.64,customer323@example.com,4.1
ORD-100528,2024-10-30,Asia Pacific,Electronics,Online,71.26,9,10,613.0,customer528@example.com,3.8
ORD-100152,2024-10-31,Middle East,Sports,Wholesale,153.72,7,10,1030.32,customer152@example.com,4.5
ORD-101169,2024-10-31,Middle East,Electronics,Wholesale,38.82,4,5,156.93,customer1169@example.com,4.2
ORD-101102,2024-11-01,Latin America,Electronics,Marketplace,81.65,8,0,696.13,customer1102@example.com,3.3
ORD-100803,2024-11-01,North America,Electronics,Marketplace,190.05,4,0,810.17,customer803@example.com,4.1
ORD-100668,2024-11-01,Europe,Electronics,Marketplace,94.99,14,0,1417.25,customer668@example.com,4.2
ORD-100714,2024-11-02,North America,Electronics,Retail Store,99.72,1,0,106.47,customer714@example.com,3.8
ORD-101080,2024-11-02,Europe,Apparel,Wholesale,10.04,2,0,21.45,customer1080@example.com,3.7
ORD-100968,2024-11-02,Europe,Home & Garden,Online,13.68,6,0,87.66,customer968@example.com,2.8
ORD-100529,2024-11-03,Asia Pacific,Sports,Retail Store,57.31,13,0,796.93,customer529@example.com,4.5
ORD-100732,2024-11-03,Asia Pacific,Groceries,Wholesale,36.19,11,0,425.8,customer732@example.com,
ORD-101005,2024-11-03,Middle East,Apparel,Retail Store,128.93,11,10,1365.31,customer1005@example.com,3.5
ORD-100060,2024-11-04,North America,Groceries,Online,226.37,9,5,2074.19,customer60@example.com,4.3
ORD-100526,2024-11-05,Asia Pacific,Home & Garden,Marketplace,18.62,1,10,17.99,customer526@example.com,5.0
ORD-100451,2024-11-06,Middle East,Sports,Wholesale,101.16,3,5,310.2,customer451@example.com,5.0
ORD-101261,2024-11-06,Middle East,Home & Garden,Retail Store,28.63,7,5,204.85,customer1261@example.com,4.2
ORD-100263,2024-11-06,North America,Electronics,Online,88.51,3,0,285.67,customer263@example.com,5.0
ORD-100576,2024-11-06,Middle East,Home & Garden,Marketplace,10.81,1,15,9.88,customer576@example.com,4.5
ORD-100585,2024-11-06,Europe,Apparel,Online,101.61,8,0,874.57,customer585@example.com,3.1
ORD-101066,2024-11-06,Asia Pacific,Sports,Marketplace,88.6,11,0,1048.52,customer1066@example.com,4.4
ORD-100498,2024-11-07,Asia Pacific,Home & Garden,Retail Store,21.49,7,10,145.93,customer498@example.com,4.7
ORD-100023,2024-11-07,Middle East,Groceries,Retail Store,76.08,4,0,328.06,customer23@example.com,5.0
ORD-100437,2024-11-08,North America,Groceries,Retail Store,75.81,3,5,233.39,customer437@example.com,5.0
ORD-100861,2024-11-08,Europe,Home & Garden,Wholesale,119.28,3,10,347.89,customer861@example.com,4.7
ORD-101181,2024-11-08,Europe,Apparel,Online,64.06,9,0,622.84,customer1181@example.com,2.4
ORD-100420,2024-11-08,Europe,Home & Garden,Online,91.16,10,5,935.53,customer420@example.com,5.0
ORD-101142,2024-11-10,Asia Pacific,Toys,Retail Store,68.02,14,0,1032.99,customer1142@example.com,4.4
ORD-100721,2024-11-10,Asia Pacific,Toys,Wholesale,32.24,11,0,384.68,customer721@example.com,3.6
ORD-100692,2024-11-10,Europe,Toys,Retail Store,76.86,4,0,333.5,customer692@example.com,5.0
ORD-101272,2024-11-11,Middle East,Sports,Wholesale,68.57,7,20,417.45,customer1272@example.com,4.3
ORD-100490,2024-11-12,Middle East,Sports,Marketplace,47.93,10,15,443.9,customer490@example.com,4.0
ORD-100469,2024-11-12,Middle East,Home & Garden,Online,136.85,3,15,380.21,customer469@example.com,4.6
ORD-100408,2024-11-13,Latin America,Toys,Retail Store,44.2,5,10,217.18,customer408@example.com,4.7
ORD-101442,2024-11-13,Middle East,Home & Garden,Marketplace,199.88,8,0,1746.09,customer1442@example.com,5.0
ORD-100347,2024-11-14,North America,Toys,Online,173.36,7,5,1261.67,customer347@example.com,4.0
ORD-100763,2024-11-14,Middle East,Electronics,Online,47.24,13,0,672.08,customer763@example.com,3.6
ORD-100381,2024-11-14,Middle East,Groceries,Online,29.36,2,20,51.42,customer381@example.com,3.9
ORD-100753,2024-11-14,Latin America,Home & Garden,Online,90.32,3,10,266.89,customer753@example.com,5.0
ORD-100679,2024-11-14,Asia Pacific,Groceries,Retail Store,58.24,7,0,446.18,customer679@example.com,4.7
ORD-101446,2024-11-15,Latin America,Sports,Wholesale,74.37,3,0,244.73,customer1446@example.com,5.0
ORD-100285,2024-11-15,Middle East,Home & Garden,Wholesale,43.01,4,10,169.85,customer285@example.com,4.8
ORD-100180,2024-11-15,Europe,Toys,Wholesale,22.4,9,15,187.93,customer180@example.com,3.3
ORD-100318,2024-11-16,Asia Pacific,Apparel,Online,126.82,6,0,836.62,customer318@example.com,4.0
ORD-101108,2024-11-17,Asia Pacific,Groceries,Wholesale,140.09,5,10,694.75,customer1108@example.com,2.6
ORD-100935,2024-11-17,North America,Home & Garden,Retail Store,83.19,12,0,1100.19,customer935@example.com,3.7
ORD-101108,2024-11-17,Asia Pacific,Groceries,Wholesale,140.09,5,10,694.75,customer1108@example.com,2.6
ORD-100080,2024-11-17,Europe,Apparel,Wholesale,29.18,4,10,115.75,customer80@example.com,4.0
ORD-100925,2024-11-21,Latin America,Groceries,Online,82.81,8,5,7988.022050549789,customer925@example.com,5.0
ORD-100693,2024-11-21,Asia Pacific,Home & Garden,Wholesale,53.99,2,20,96.12,customer693@example.com,4.1
ORD-100382,2024-11-22,Europe,Apparel,Wholesale,28.17,1,20,25.14,customer382@example.com,3.8
ORD-100948,2024-11-22,Europe,Sports,Online,287.27,1,0,320.47,customer948@example.com,2.5
ORD-100639,2024-11-23,North America,Groceries,Marketplace,68.13,6,20,365.71,customer639@example.com,3.4
ORD-100570,2024-11-23,Latin America,Toys,Retail Store,175.37,8,20,1255.19,customer570@example.com,4.8
ORD-100964,2024-11-23,Asia Pacific,Apparel,Online,60.87,5,0,340.34,customer964@example.com,4.3
ORD-100762,2024-11-23,Latin America,Electronics,Wholesale,25.05,8,0,224.12,customer762@example.com,3.7
ORD-101420,2024-11-24,Europe,Electronics,Wholesale,46.31,5,0,259.6,customer1420@example.com,2.8
ORD-101294,2024-11-25,Asia Pacific,Electronics,Retail Store,120.76,13,20,1411.72,customer1294@example.com,4.2
ORD-100775,2024-11-25,Middle East,Home & Garden,Online,92.62,1,0,104.11,customer775@example.com,4.6
ORD-100339,2024-11-26,Europe,Toys,Wholesale,111.3,1,5,119.16,customer339@example.com,4.7
ORD-101268,2024-11-26,Middle East,Electronics,Retail Store,31.41,10,0,353.99,customer1268@example.com,1.9
ORD-100670,2024-11-26,Europe,Groceries,Wholesale,139.63,10,0,1573.56,customer670@example.com,4.7
ORD-100292,2024-11-27,Asia Pacific,Groceries,Marketplace,122.44,13,10,1618.69,customer292@example.com,3.8
ORD-101439,2024-11-28,Asia Pacific,Electronics,Retail Store,24.76,12,10,302.93,customer1439@example.com,2.3
ORD-100447,2024-11-28,North America,Toys,Marketplace,70.79,10,5,761.88,customer447@example.com,3.6
ORD-100273,2024-11-30,North America,Groceries,Marketplace,92.85,2,0,211.49,customer273@example.com,4.6
ORD-100683,2024-11-30,North America,Home & Garden,Retail Store,130.66,12,0,1785.77,customer683@example.com,5.0
ORD-101082,2024-11-30,Europe,Home & Garden,Online,217.96,8,20,1588.72,customer1082@example.com,4.4
ORD-101053,2024-11-30,Latin America,Toys,Retail Store,35.47,4,10,145.41,customer1053@example.com,4.3
ORD-101375,2024-12-01,Asia Pacific,Home & Garden,Online,62.74,5,0,358.24,customer1375@example.com,2.0
ORD-100682,2024-12-01,Middle East,Sports,Online,93.93,14,10,1351.57,customer682@example.com,5.0
ORD-100514,2024-12-01,Asia Pacific,Sports,Marketplace,64.49,9,0,662.82,customer514@example.com,3.5
ORD-100194,2024-12-01,Europe,Apparel,Marketplace,75.83,13,15,956.89,customer194@example.com,4.9
ORD-101447,2024-12-01,Europe,Apparel,Wholesale,85.82,1,20,78.4,customer1447@example.com,3.1
ORD-100450,2024-12-02,Asia Pacific,Sports,Online,61.69,13,20,734.62,customer450@example.com,4.0
ORD-101222,2024-12-02,Europe,Groceries,Retail Store,52.32,4,10,215.66,customer1222@example.com,4.3
ORD-100750,2024-12-02,Middle East,Toys,Online,31.19,4,10,128.56,customer750@example.com,4.2
ORD-100648,2024-12-02,Europe,Electronics,Retail Store,111.89,6,10,691.86,customer648@example.com,3.7
ORD-101376,2024-12-03,Europe,Sports,Online,104.02,9,20,859.9,customer1376@example.com,3.9
ORD-100502,2024-12-03,Europe,Groceries,Online,180.76,3,0,622.65,customer502@example.com,4.7
ORD-100199,2024-12-03,Latin America,Home & Garden,Wholesale,58.67,9,15,515.31,customer199@example.com,3.3
ORD-100998,2024-12-03,Latin America,Apparel,Online,118.36,2,5,258.22,customer998@example.com,4.3
ORD-101209,2024-12-04,Europe,Toys,Retail Store,73.72,8,15,577.14,customer1209@example.com,1.4
ORD-100336,2024-12-04,North America,Sports,Wholesale,56.3,3,5,184.73,customer336@example.com,2.2
ORD-101242,2024-12-04,Europe,Home & Garden,Retail Store,117.74,13,10,1586.05,customer1242@example.com,4.1
ORD-100852,2024-12-04,Middle East,Electronics,Retail Store,25.49,8,10,211.28,customer852@example.com,3.0
ORD-101368,2024-12-04,Asia Pacific,Apparel,Wholesale,58.14,12,15,682.76,customer1368@example.com,4.7
ORD-100608,2024-12-06,Middle East,Electronics,Retail Store,43.76,12,10,547.15,customer608@example.com,4.7
ORD-100465,2024-12-06,Middle East,Groceries,Online,87.31,10,0,1010.83,customer465@example.com,3.7
ORD-100796,2024-12-07,Middle East,Apparel,Retail Store,62.97,2,0,146.2,customer796@example.com,5.0
ORD-100063,2024-12-07,Latin America,Apparel,Wholesale,407.42,6,10,2554.14,customer63@example.com,4.5
ORD-100860,2024-12-07,Europe,Electronics,Marketplace,12.16,2,0,28.24,customer860@example.com,3.9
ORD-100207,2024-12-08,Europe,Electronics,Wholesale,9.3,2,5,20.57,customer207@example.com,3.7
ORD-100354,2024-12-08,Europe,Electronics,Wholesale,147.91,14,0,2410.77,customer354@example.com,3.7
ORD-101225,2024-12-08,Asia Pacific,Apparel,Wholesale,55.48,3,0,193.78,customer1225@example.com,5.0
ORD-100416,2024-12-08,Europe,Groceries,Wholesale,60.94,3,5,202.2,customer416@example.com,3.4
ORD-101232,2024-12-09,Middle East,Electronics,Wholesale,137.94,11,20,1417.11,customer1232@example.com,4.9
ORD-100045,2024-12-09,Asia Pacific,Home & Garden,Wholesale,61.77,8,0,576.87,customer45@example.com,3.0
ORD-100958,2024-12-10,North America,Apparel,Marketplace,43.21,10,20,404.74,customer958@example.com,3.7
ORD-100403,2024-12-10,Europe,Toys,Marketplace,60.18,4,0,281.81,customer403@example.com,3.5
ORD-100440,2024-12-11,Middle East,Electronics,Retail Store,39.61,3,10,125.57,customer440@example.com,3.0
ORD-100946,2024-12-11,Asia Pacific,Toys,Online,63.91,12,0,900.42,customer946@example.com,3.6
ORD-100324,2024-12-12,North America,Groceries,Marketplace,92.32,1,5,103.26,customer324@example.com,3.4
ORD-100011,2024-12-13,Europe,Electronics,Marketplace,31.63,4,0,149.39,customer11@example.com,3.2
ORD-101474,2024-12-14,North America,Sports,Wholesale,60.38,10,0,715.01,customer1474@example.com,3.4
ORD-101249,2024-12-14,Latin America,Sports,Marketplace,69.38,14,0,1150.2,customer1249@example.com,3.0
ORD-100893,2024-12-16,Middle East,Groceries,Retail Store,109.87,2,0,261.68,customer893@example.com,3.7
ORD-100913,2024-12-16,Asia Pacific,Groceries,Retail Store,170.61,7,0,1422.27,customer913@example.com,4.1
ORD-101380,2024-12-16,Middle East,Sports,Retail Store,97.48,8,20,742.98,customer1380@example.com,3.1
ORD-100850,2024-12-16,Middle East,Home & Garden,Wholesale,137.46,1,20,130.96,customer850@example.com,4.4
ORD-100593,2024-12-16,Europe,Electronics,Retail Store,52.92,6,0,378.15,customer593@example.com,5.0
ORD-101197,2024-12-17,North America,Groceries,Wholesale,84.79,13,0,1316.54,customer1197@example.com,3.3
ORD-100140,2024-12-18,Latin America,Apparel,Online,71.82,8,5,653.79,customer140@example.com,4.8
ORD-100554,2024-12-19,Europe,Apparel,Wholesale,111.98,8,5,1022.32,customer554@example.com,5.0
ORD-101202,2024-12-19,Asia Pacific,Electronics,Wholesale,41.72,13,0,651.49,customer1202@example.com,5.0
ORD-101227,2024-12-19,North America,Sports,Marketplace,47.17,9,20,407.96,customer1227@example.com,
ORD-101392,2024-12-19,Asia Pacific,Home & Garden,Retail Store,81.23,13,15,1078.24,customer1392@example.com,4.8
ORD-101456,2024-12-19,Asia Pacific,Apparel,Wholesale,78.99,12,15,967.78,customer1456@example.com,5.0
ORD-101245,2024-12-20,Latin America,Toys,Online,85.91,3,0,310.48,customer1245@example.com,3.2
ORD-100771,2024-12-21,Europe,Home & Garden,Marketplace,151.73,4,20,586.61,customer771@example.com,5.0
ORD-101087,2024-12-23,North America,Toys,Online,87.01,3,0,317.17,customer1087@example.com,4.0
ORD-100264,2024-12-23,Middle East,Groceries,Wholesale,44.19,13,10,628.3,customer264@example.com,5.0
ORD-101081,2024-12-23,Asia Pacific,Toys,Online,230.94,12,20,2693.99,customer1081@example.com,2.7
ORD-100346,2024-12-24,Asia Pacific,Electronics,Wholesale,61.43,12,0,898.28,customer346@example.com,4.4
ORD-100355,2024-12-25,Europe,Apparel,Marketplace,92.08,3,0,337.58,customer355@example.com,4.6
ORD-100144,2024-12-25,Europe,Sports,Marketplace,49.01,6,10,323.43,customer144@example.com,4.3
ORD-101116,2024-12-27,Latin America,Sports,Online,175.39,8,20,1379.73,customer1116@example.com,5.0
ORD-101421,2024-12-27,North America,Groceries,Wholesale,172.87,4,0,849.96,customer1421@example.com,4.7
ORD-100510,2024-12-27,Asia Pacific,Toys,Marketplace,270.71,8,15,2262.72,customer510@example.com,4.7
ORD-101055,2024-12-27,Europe,Apparel,Marketplace,387.34,2,0,952.21,customer1055@example.com,4.0
ORD-100809,2024-12-28,Middle East,Home & Garden,Marketplace,65.91,3,0,243.76,customer809@example.com,3.3
ORD-100690,2024-12-28,North America,Apparel,Wholesale,262.86,14,5,4309.55,customer690@example.com,4.2
ORD-100160,2024-12-28,Middle East,Toys,Wholesale,47.58,1,0,58.65,customer160@example.com,5.0
ORD-100400,2024-12-29,North America,Sports,Online,184.63,11,5,2385.22,customer400@example.com,4.3
ORD-101168,2024-12-29,Latin America,Sports,Retail Store,42.88,2,0,106.03,customer1168@example.com,2.8
ORD-101345,2024-12-29,North America,Toys,Marketplace,52.19,7,0,451.64,customer1345@example.com,3.6
ORD-101335,2024-12-30,Latin America,Sports,Wholesale,143.11,8,10,1277.51,customer1335@example.com,3.2
ORD-100819,2024-12-30,Latin America,Groceries,Wholesale,17.44,8,0,172.96,customer819@example.com,3.1
